what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408533947766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408533949087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408533950599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408533950900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408533957865
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1408533960101
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1408533960102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408533967204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1408533967209
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1408533970654
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408533972722
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1408533973158
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format",1408533977741
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408533980248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408533981934
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1408533985292
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format",1408533987097
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408533989029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408533989882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534001062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534002389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408534005063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534006493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534008577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534008631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534015911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534016122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534016504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534020391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534021852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534022100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534022798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534025002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534027804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534028144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534051217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408534051415
