what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788701737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788702680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788705684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788709006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788709727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788710039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788715496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788715512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788716159
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1399788718211
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1399788718281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788719562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788720165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788720734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788721434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788727166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788728138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788728408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788729735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788729999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788730703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788734507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788775906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788777323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788778347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788782369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788783127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788783375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788786888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788787330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788800866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788801382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788801723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1399788801904
