what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430512428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430514384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430519090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430524128
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430525806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430529767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408430534492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430537048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430538948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430543935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430544922
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408430545387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408430547456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430550008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430551744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430551799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430555340
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430556207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430562399
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430568775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430569686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408430580098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430584258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430587518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430597722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1408430602740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430603480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408430606065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430609146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430611149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430615904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430624384
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430625470
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430630808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430630837
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430634121
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430634281
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430637452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430640226
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1408430643672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430648003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430656678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430659160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430661868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430662332
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408430663123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430675218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408430676164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430678482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408430679044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430681113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430682712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430687459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430692863
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430694709
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430705912
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1408430715461
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430715666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430715699
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408430735503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430754220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430765129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430766870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430768606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430770022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430772088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430772537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430773496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430775462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430776042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430803595
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1408430863882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430869291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430870005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430870408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430875052
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1408430877456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408430883836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408430895792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430896493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430896692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408430896876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408430902361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430903728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408430906074
