what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337222368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337224416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337228838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337229288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337229889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337230136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337237332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337240099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337243900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1401337249076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1401337250781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1401337257227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401337259995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337261356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337261797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1401337264665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337264954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337266012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1401337267533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401337267890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337270058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337271388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337271596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337273871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337281221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337282990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337283242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337284362
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401337284389
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401337284691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401337286256
