what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876633858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876635161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876654178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411876660010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411876665187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411876673334
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876674277
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876674298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876677994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876684608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876688007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876689866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876691028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876698914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876702846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876708365
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411876709421
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876709764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876709788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876710284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876710620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876711002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876712110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876712675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876720167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876720587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876727598
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411876727619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876727918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876728185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876728575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876732352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876732683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876735473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876737971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876738202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876743797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876745862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876746136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876747412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876749236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876749524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876752920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876754563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876754818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876755976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876759495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876765229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876765921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876769923
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411876769946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876770232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876772228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876775832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876776895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876778619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876779473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876780760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876781367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876784389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876792764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876794353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876795573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876798178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876799352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876800570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876800988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876801896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876802987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876806081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876806724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876808644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876810739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876814301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876815156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876817181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876817673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876822525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876824636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876825811
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411876827808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876828114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876830073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876841788
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411876843434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411876843610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876849315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876849638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876851767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876854468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876854704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411876870069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411876873885
