what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1407418774834
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1407418778309
started,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1407418778313
started,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1407418778326
started,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1407418778347
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1407418782716
started,bundle,org.eclipse.jst.server.ui,1.1.202.v20110419,"org.eclipse.jst.server.ui",1407418788709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407418870115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1407418870138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407418873113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407418877342
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407418879176
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1407418883717
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1407418885322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407418886955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419014373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419016050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419017441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419048878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419071987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419080175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419080818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407419089231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419089529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419105074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419110981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419113379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419113434
error,log,,,"Several ports (8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1407419113552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419115483
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1407419116703
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407419123230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419124285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419125277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419125861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419133836
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1407419135547
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407419136302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419142507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419148653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407419149063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407421777623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407421779039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407421786684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407421787222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407461256881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407461257136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407461267306
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1407461269793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407461278908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407461281378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407461282104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572942404
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407572942424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572943236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572945853
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1407572945885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572946965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572947937
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1407572951368
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1407572951662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572952972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572953904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572961161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572961868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407572967239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572969227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572970335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1407572977305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572977674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572979648
error,log,,,"Several ports (8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1407572987293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407572987300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407573001476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407573007944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1407573010351
