what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401598868595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598868919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598924838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598929018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598936658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598936846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598945881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598964713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598965046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598965296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598967323
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401598974751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401598975057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598984826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598994484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598996186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401598999286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599000864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599001324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599001788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599002145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401599004400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401599005480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599006400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599010099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599016609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599018826
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401599021265
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401599021592
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401599021627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599022665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599024556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599028517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599054200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599054672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599112889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599113217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599114649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599121535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599123341
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401599127389
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1401599128350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599131842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401599164869
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401599165012
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401599165042
