what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401950613294
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401950614491
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401950614811
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401950614835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950618144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950625217
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401950627698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950630236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950640282
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401950640504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401950640526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950640861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950641586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950644543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950646117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401950651984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401950653889
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1401950656744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950663225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950663437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401950665431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950670988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950673466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950674425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401950677960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1401950679600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401950682631
