what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1401606990617
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1401606990813
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1401606990844
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1401606990906
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1401606990938
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1401606990961
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1401606991068
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1401606991071
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1401606991205
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1401606991223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401606993242
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401606994657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401606994930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401607015081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607018344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607018805
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607019183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607020722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607022227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607035438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607037208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607157326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607157992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607429614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607435668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607616903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607620836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607653280
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607654861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607655689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607657994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607660662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607662894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607663472
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607670946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607671249
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607672965
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607673234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607681252
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607681547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607682950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607683111
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607691686
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607691896
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607702045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607702311
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607702969
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607703497
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607704208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607704496
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607705228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607705465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607711115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607787328
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607787355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607787444
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607787800
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607787903
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401607789513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401607789731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607794076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607794841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401607796486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401607797457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607798462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607825332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607826085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401607995681
