what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600964557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401600966360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401600967368
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1401600967463
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967463
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967479
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967491
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967503
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967515
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967560
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967571
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967583
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967593
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600967601
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600970145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1401600970169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601002700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601003325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601003516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601025857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601026626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601031002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1401601039152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1401601039625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401601040444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601041641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601043940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1401601046388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1401601047038
